time [s]	pitch[degree/s]	yaw[degree/s]	roll[degree/s]	altitude[km]	long[degrees]	latd[degrees]	thrust[kN]
   1.8100000e+00  -3.1540395e-08  -1.2760154e-01  -5.0007001e+01   7.8352035e-02   1.6018840e+01   6.9294097e+01   4.8161220e+05
   1.8200000e+00  -1.5970448e-08  -1.2760154e-01  -5.0007041e+01   7.8722924e-02   1.6018840e+01   6.9294097e+01   4.8160332e+05
   1.8300000e+00  -5.9332045e-10  -1.2760155e-01  -5.0007080e+01   7.9095977e-02   1.6018840e+01   6.9294097e+01   4.8159456e+05
   1.8400000e+00   4.9202875e-09  -1.2760155e-01  -5.0007119e+01   7.9471194e-02   1.6018840e+01   6.9294097e+01   4.8158595e+05
   1.8500000e+00  -1.0356131e-09  -1.2760155e-01  -5.0007158e+01   7.9848576e-02   1.6018840e+01   6.9294097e+01   4.8157753e+05
   1.8600000e+00  -1.3693398e-08  -1.2760156e-01  -5.0007197e+01   8.0228123e-02   1.6018840e+01   6.9294097e+01   4.8156940e+05
   1.8700000e+00  -2.8062635e-08  -1.2760156e-01  -5.0007236e+01   8.0609835e-02   1.6018840e+01   6.9294097e+01   4.8156162e+05
   1.8800000e+00  -3.8680776e-08  -1.2760156e-01  -5.0007275e+01   8.0993712e-02   1.6018840e+01   6.9294097e+01   4.8155409e+05
   1.8900000e+00  -3.9821424e-08  -1.2760157e-01  -5.0007314e+01   8.1379755e-02   1.6018840e+01   6.9294097e+01   4.8154661e+05
   1.9000000e+00  -2.7626484e-08  -1.2760157e-01  -5.0007353e+01   8.1767964e-02   1.6018840e+01   6.9294097e+01   4.8153905e+05
   1.9100000e+00  -1.0045011e-08  -1.2760157e-01  -5.0007392e+01   8.2158340e-02   1.6018840e+01   6.9294097e+01   4.8153158e+05
   1.9200000e+00   3.8110594e-10  -1.2760158e-01  -5.0007431e+01   8.2550882e-02   1.6018840e+01   6.9294097e+01   4.8152452e+05
   1.9300000e+00  -4.7561035e-09  -1.2760158e-01  -5.0007470e+01   8.2945591e-02   1.6018840e+01   6.9294097e+01   4.8151808e+05
   1.9400000e+00  -1.6262495e-08  -1.2760159e-01  -5.0007509e+01   8.3342468e-02   1.6018840e+01   6.9294097e+01   4.8151201e+05
   1.9500000e+00  -2.0277255e-08  -1.2760159e-01  -5.0007548e+01   8.3741512e-02   1.6018840e+01   6.9294097e+01   4.8150598e+05
   1.9600000e+00  -8.9181723e-09  -1.2760159e-01  -5.0007587e+01   8.4142724e-02   1.6018840e+01   6.9294097e+01   4.8149976e+05
   1.9700000e+00   8.4436065e-09  -1.2760160e-01  -5.0007627e+01   8.4546105e-02   1.6018840e+01   6.9294097e+01   4.8149356e+05
   1.9800000e+00   1.9384894e-08  -1.2760160e-01  -5.0007666e+01   8.4951655e-02   1.6018840e+01   6.9294097e+01   4.8148764e+05
   1.9900000e+00   1.7079811e-08  -1.2760160e-01  -5.0007705e+01   8.5359373e-02   1.6018840e+01   6.9294097e+01   4.8148212e+05
   2.0000000e+00   5.8765811e-09  -1.2760161e-01  -5.0007744e+01   8.5769260e-02   1.6018840e+01   6.9294097e+01   4.8147683e+05
   2.0100000e+00  -8.5553346e-09  -1.2760161e-01  -5.0007783e+01   8.6181317e-02   1.6018840e+01   6.9294097e+01   4.8147156e+05
   2.0200000e+00  -2.0825288e-08  -1.2760162e-01  -5.0007822e+01   8.6595544e-02   1.6018840e+01   6.9294097e+01   4.8146623e+05
   2.0300000e+00  -2.5934655e-08  -1.2760162e-01  -5.0007861e+01   8.7011942e-02   1.6018840e+01   6.9294097e+01   4.8146101e+05
   2.0400000e+00  -1.9231878e-08  -1.2760162e-01  -5.0007900e+01   8.7430511e-02   1.6018840e+01   6.9294097e+01   4.8145605e+05
   2.0500000e+00  -3.3709400e-09  -1.2760163e-01  -5.0007939e+01   8.7851250e-02   1.6018840e+01   6.9294097e+01   4.8145141e+05
   2.0600000e+00   1.1688632e-08  -1.2760163e-01  -5.0007978e+01   8.8274161e-02   1.6018840e+01   6.9294097e+01   4.8144708e+05
   2.0700000e+00   1.6320194e-08  -1.2760164e-01  -5.0008017e+01   8.8699243e-02   1.6018840e+01   6.9294097e+01   4.8144300e+05
   2.0800000e+00   9.5617903e-09  -1.2760164e-01  -5.0008056e+01   8.9126497e-02   1.6018840e+01   6.9294097e+01   4.8143911e+05
   2.0900000e+00  -3.3860850e-09  -1.2760164e-01  -5.0008095e+01   8.9555923e-02   1.6018840e+01   6.9294097e+01   4.8143529e+05
   2.1000000e+00  -1.7229631e-08  -1.2760165e-01  -5.0008134e+01   8.9987522e-02   1.6018840e+01   6.9294097e+01   4.8143144e+05
   2.1100000e+00  -2.6998939e-08  -1.2760165e-01  -5.0008174e+01   9.0421294e-02   1.6018840e+01   6.9294097e+01   4.8142756e+05
   2.1200000e+00  -2.7886339e-08  -1.2760166e-01  -5.0008213e+01   9.0857239e-02   1.6018840e+01   6.9294097e+01   4.8142367e+05
   2.1300000e+00  -1.6821168e-08  -1.2760166e-01  -5.0008252e+01   9.1295358e-02   1.6018840e+01   6.9294097e+01   4.8141982e+05
   2.1400000e+00  -4.1271720e-10  -1.2760166e-01  -5.0008291e+01   9.1735651e-02   1.6018840e+01   6.9294097e+01   4.8141595e+05
   2.1500000e+00   1.1375436e-08  -1.2760167e-01  -5.0008330e+01   9.2178119e-02   1.6018840e+01   6.9294097e+01   4.8141196e+05
   2.1600000e+00   1.1223580e-08  -1.2760168e-01  -5.0008369e+01   9.2622761e-02   1.6018840e+01   6.9294097e+01   4.8140785e+05
   2.1700000e+00   1.7842144e-09  -1.2760168e-01  -5.0008408e+01   9.3069578e-02   1.6018840e+01   6.9294097e+01   4.8140391e+05
   2.1800000e+00  -1.1942299e-08  -1.2760168e-01  -5.0008447e+01   9.3518571e-02   1.6018840e+01   6.9294097e+01   4.8140047e+05
   2.1900000e+00  -2.4944100e-08  -1.2760166e-01  -5.0008486e+01   9.3969739e-02   1.6018840e+01   6.9294097e+01   4.8139771e+05
   2.2000000e+00  -3.2179774e-08  -1.2760166e-01  -5.0008525e+01   9.4423083e-02   1.6018840e+01   6.9294097e+01   4.8139536e+05
   2.2100000e+00  -2.8658308e-08  -1.2760171e-01  -5.0008564e+01   9.4878603e-02   1.6018840e+01   6.9294097e+01   4.8139310e+05
   2.2200000e+00  -1.4430886e-08  -1.2760179e-01  -5.0008603e+01   9.5336300e-02   1.6018840e+01   6.9294097e+01   4.8139076e+05
   2.2300000e+00   1.4289559e-09  -1.2760179e-01  -5.0008642e+01   9.5796174e-02   1.6018840e+01   6.9294097e+01   4.8138848e+05
   2.2400000e+00   9.0823606e-09  -1.2760160e-01  -5.0008681e+01   9.6258225e-02   1.6018840e+01   6.9294097e+01   4.8138646e+05
   2.2500000e+00   4.9725149e-09  -1.2760122e-01  -5.0008720e+01   9.6722455e-02   1.6018840e+01   6.9294097e+01   4.8138479e+05
   2.2600000e+00  -6.5085506e-09  -1.2760084e-01  -5.0008760e+01   9.7188862e-02   1.6018840e+01   6.9294096e+01   4.8138348e+05
   2.2700000e+00  -2.0451733e-08  -1.2760064e-01  -5.0008799e+01   9.7657448e-02   1.6018840e+01   6.9294096e+01   4.8138253e+05
   2.2800000e+00  -3.1820962e-08  -1.2760063e-01  -5.0008838e+01   9.8128213e-02   1.6018840e+01   6.9294096e+01   4.8138185e+05
   2.2900000e+00  -3.5465785e-08  -1.2760071e-01  -5.0008877e+01   9.8601157e-02   1.6018840e+01   6.9294096e+01   4.8138126e+05
   2.3000000e+00  -2.7000487e-08  -1.2760076e-01  -5.0008916e+01   9.9076278e-02   1.6018840e+01   6.9294096e+01   4.8138059e+05
   2.3100000e+00  -1.0869688e-08  -1.2760076e-01  -5.0008955e+01   9.9553579e-02   1.6018840e+01   6.9294096e+01   4.8137992e+05
   2.3200000e+00   2.8355249e-09  -1.2760074e-01  -5.0008994e+01   1.0003306e-01   1.6018840e+01   6.9294096e+01   4.8137950e+05
   2.3300000e+00   5.2526219e-09  -1.2760074e-01  -5.0009033e+01   1.0051473e-01   1.6018840e+01   6.9294096e+01   4.8137953e+05
   2.3400000e+00  -2.7221540e-09  -1.2760074e-01  -5.0009072e+01   1.0099858e-01   1.6018840e+01   6.9294096e+01   4.8137989e+05
   2.3500000e+00  -1.5818651e-08  -1.2760075e-01  -5.0009111e+01   1.0148461e-01   1.6018840e+01   6.9294096e+01   4.8138030e+05
   2.3600000e+00  -2.8831666e-08  -1.2760076e-01  -5.0009150e+01   1.0197282e-01   1.6018840e+01   6.9294096e+01   4.8138056e+05
   2.3700000e+00  -3.6978563e-08  -1.2760077e-01  -5.0009189e+01   1.0246320e-01   1.6018840e+01   6.9294096e+01   4.8138082e+05
   2.3800000e+00  -3.5607432e-08  -1.2760077e-01  -5.0009228e+01   1.0295578e-01   1.6018840e+01   6.9294096e+01   4.8138132e+05
   2.3900000e+00  -2.2985141e-08  -1.2760077e-01  -5.0009267e+01   1.0345053e-01   1.6018840e+01   6.9294096e+01   4.8138224e+05
   2.4000000e+00  -7.1368231e-09  -1.2760078e-01  -5.0009307e+01   1.0394747e-01   1.6018840e+01   6.9294096e+01   4.8138350e+05
   2.4100000e+00   1.8935872e-09  -1.2760078e-01  -5.0009346e+01   1.0444659e-01   1.6018840e+01   6.9294096e+01   4.8138496e+05
   2.4200000e+00  -1.5557147e-09  -1.2760079e-01  -5.0009385e+01   1.0494789e-01   1.6018840e+01   6.9294096e+01   4.8138650e+05
   2.4300000e+00  -1.3090857e-08  -1.2760079e-01  -5.0009424e+01   1.0545138e-01   1.6018840e+01   6.9294096e+01   4.8138810e+05
   2.4400000e+00  -2.6923120e-08  -1.2760079e-01  -5.0009463e+01   1.0595705e-01   1.6018840e+01   6.9294096e+01   4.8138974e+05
   2.4500000e+00  -3.7925634e-08  -1.2760080e-01  -5.0009502e+01   1.0646492e-01   1.6018840e+01   6.9294096e+01   4.8139144e+05
   2.4600000e+00  -4.2034650e-08  -1.2760081e-01  -5.0009541e+01   1.0697496e-01   1.6018840e+01   6.9294096e+01   4.8139334e+05
   2.4700000e+00  -3.5489302e-08  -1.2760081e-01  -5.0009580e+01   1.0748719e-01   1.6018840e+01   6.9294096e+01   4.8139555e+05
   2.4800000e+00  -2.0623896e-08  -1.2760082e-01  -5.0009619e+01   1.0800161e-01   1.6018840e+01   6.9294096e+01   4.8139807e+05
   2.4900000e+00  -6.7177719e-09  -1.2760082e-01  -5.0009658e+01   1.0851821e-01   1.6018840e+01   6.9294096e+01   4.8140068e+05
   2.5000000e+00  -2.9273215e-09  -1.2760082e-01  -5.0009697e+01   1.0903699e-01   1.6018840e+01   6.9294096e+01   4.8140321e+05
   2.5100000e+00  -1.0288857e-08  -1.2760083e-01  -5.0009736e+01   1.0955797e-01   1.6018840e+01   6.9294096e+01   4.8140568e+05
   2.5200000e+00  -2.3250630e-08  -1.2760083e-01  -5.0009775e+01   1.1008113e-01   1.6018840e+01   6.9294096e+01   4.8140830e+05
   2.5300000e+00  -3.6198772e-08  -1.2760084e-01  -5.0009814e+01   1.1060649e-01   1.6018840e+01   6.9294096e+01   4.8141127e+05
   2.5400000e+00  -4.4795885e-08  -1.2760084e-01  -5.0009853e+01   1.1113403e-01   1.6018840e+01   6.9294096e+01   4.8141456e+05
   2.5500000e+00  -4.5437545e-08  -1.2760085e-01  -5.0009893e+01   1.1166376e-01   1.6018840e+01   6.9294096e+01   4.8141800e+05
   2.5600000e+00  -3.5684576e-08  -1.2760086e-01  -5.0009932e+01   1.1219568e-01   1.6018840e+01   6.9294096e+01   4.8142147e+05
   2.5700000e+00  -2.0627146e-08  -1.2760086e-01  -5.0009971e+01   1.1272978e-01   1.6018840e+01   6.9294096e+01   4.8142494e+05
   2.5800000e+00  -8.3691818e-09  -1.2760086e-01  -5.0010010e+01   1.1326608e-01   1.6018840e+01   6.9294096e+01   4.8142848e+05
   2.5900000e+00  -5.7988621e-09  -1.2760087e-01  -5.0010049e+01   1.1380457e-01   1.6018840e+01   6.9294096e+01   4.8143214e+05
   2.6000000e+00  -1.4448169e-08  -1.2760087e-01  -5.0010088e+01   1.1434525e-01   1.6018840e+01   6.9294096e+01   4.8143602e+05
   2.6100000e+00  -3.4379875e-08  -1.2760087e-01  -5.0010127e+01   1.1488812e-01   1.6018840e+01   6.9294096e+01   4.8144023e+05
   2.6200000e+00  -6.0092554e-08  -1.2760088e-01  -5.0010166e+01   1.1543317e-01   1.6018840e+01   6.9294096e+01   4.8144481e+05
   2.6300000e+00  -6.9551640e-08  -1.2760088e-01  -5.0010205e+01   1.1598042e-01   1.6018840e+01   6.9294096e+01   4.8144958e+05
   2.6400000e+00  -3.7894568e-08  -1.2760090e-01  -5.0010244e+01   1.1652987e-01   1.6018840e+01   6.9294096e+01   4.8145431e+05
   2.6500000e+00   2.5673891e-08  -1.2760092e-01  -5.0010283e+01   1.1708150e-01   1.6018840e+01   6.9294096e+01   4.8145893e+05
   2.6600000e+00   4.2033990e-08  -1.2760092e-01  -5.0010322e+01   1.1763534e-01   1.6018840e+01   6.9294096e+01   4.8146364e+05
   2.6700000e+00  -7.3519828e-08  -1.2760088e-01  -5.0010361e+01   1.1819136e-01   1.6018840e+01   6.9294096e+01   4.8146868e+05
   2.6800000e+00  -2.5612257e-07  -1.2760083e-01  -5.0010400e+01   1.1874958e-01   1.6018840e+01   6.9294096e+01   4.8147413e+05
   2.6900000e+00  -2.2495927e-07  -1.2760085e-01  -5.0010440e+01   1.1930999e-01   1.6018840e+01   6.9294096e+01   4.8147983e+05
   2.7000000e+00   2.9040608e-07  -1.2760105e-01  -5.0010479e+01   1.1987259e-01   1.6018840e+01   6.9294096e+01   4.8148561e+05
   2.7100000e+00   9.0405485e-07  -1.2760128e-01  -5.0010518e+01   1.2043739e-01   1.6018840e+01   6.9294096e+01   4.8149137e+05
   2.7200000e+00   5.5636570e-07  -1.2760116e-01  -5.0010557e+01   1.2100438e-01   1.6018840e+01   6.9294096e+01   4.8149712e+05
   2.7300000e+00  -1.6375855e-06  -1.2760036e-01  -5.0010596e+01   1.2157357e-01   1.6018840e+01   6.9294096e+01   4.8150288e+05
   2.7400000e+00  -3.7204326e-06  -1.2759960e-01  -5.0010635e+01   1.2214495e-01   1.6018840e+01   6.9294096e+01   4.8150863e+05
   2.7500000e+00  -1.6591741e-06  -1.2760035e-01  -5.0010674e+01   1.2271853e-01   1.6018840e+01   6.9294096e+01   4.8151438e+05
   2.7600000e+00   7.2666172e-06  -1.2760360e-01  -5.0010713e+01   1.2329431e-01   1.6018840e+01   6.9294096e+01   4.8152013e+05
   2.7700000e+00   1.3941539e-05  -1.2760604e-01  -5.0010752e+01   1.2387229e-01   1.6018840e+01   6.9294096e+01   4.8152583e+05
   2.7800000e+00   3.1559977e-06  -1.2760213e-01  -5.0010791e+01   1.2445246e-01   1.6018840e+01   6.9294096e+01   4.8153146e+05
   2.7900000e+00  -3.2145986e-05  -1.2758929e-01  -5.0010830e+01   1.2503483e-01   1.6018840e+01   6.9294096e+01   4.8153700e+05
   2.8000000e+00  -5.1843637e-05  -1.2758213e-01  -5.0010869e+01   1.2561940e-01   1.6018840e+01   6.9294096e+01   4.8154263e+05
   2.8100000e+00   1.0139535e-06  -1.2760137e-01  -5.0010908e+01   1.2620617e-01   1.6018840e+01   6.9294096e+01   4.8154861e+05
   2.8200000e+00   1.3710696e-04  -1.2765091e-01  -5.0010947e+01   1.2679514e-01   1.6018840e+01   6.9294096e+01   4.8155511e+05
   2.8300000e+00   1.8742122e-04  -1.2766922e-01  -5.0010986e+01   1.2738631e-01   1.6018840e+01   6.9294096e+01   4.8156200e+05
   2.8400000e+00  -6.0193142e-05  -1.2757909e-01  -5.0011026e+01   1.2797967e-01   1.6018840e+01   6.9294096e+01   4.8156906e+05
   2.8500000e+00  -5.7130880e-04  -1.2739307e-01  -5.0011065e+01   1.2857524e-01   1.6018840e+01   6.9294096e+01   4.8157616e+05
   2.8600000e+00  -6.5913749e-04  -1.2736111e-01  -5.0011105e+01   1.2917300e-01   1.6018840e+01   6.9294096e+01   4.8158330e+05
   2.8700000e+00   4.5744275e-04  -1.2776753e-01  -5.0011142e+01   1.2977297e-01   1.6018840e+01   6.9294096e+01   4.8159053e+05
   2.8800000e+00   2.3270211e-03  -1.2844802e-01  -5.0011178e+01   1.3037514e-01   1.6018840e+01   6.9294096e+01   4.8159789e+05
   2.8900000e+00   2.2318966e-03  -1.2841341e-01  -5.0011218e+01   1.3097951e-01   1.6018840e+01   6.9294096e+01   4.8160536e+05
   2.9000000e+00  -2.7497308e-03  -1.2660021e-01  -5.0011264e+01   1.3158608e-01   1.6018840e+01   6.9294096e+01   4.8161297e+05
   2.9100000e+00  -1.4010579e-02  -1.2250152e-01  -5.0011320e+01   1.3219486e-01   1.6018840e+01   6.9294096e+01   4.8162070e+05
   2.9200000e+00  -3.0957033e-02  -1.1633339e-01  -5.0011385e+01   1.3280584e-01   1.6018840e+01   6.9294096e+01   4.8162855e+05
   2.9300000e+00  -5.2862731e-02  -1.0836020e-01  -5.0011458e+01   1.3341902e-01   1.6018840e+01   6.9294096e+01   4.8163653e+05
   2.9400000e+00  -7.9001307e-02  -9.8846343e-02  -5.0011538e+01   1.3403441e-01   1.6018840e+01   6.9294096e+01   4.8164462e+05
   2.9500000e+00  -1.0864640e-01  -8.8056188e-02  -5.0011624e+01   1.3465200e-01   1.6018840e+01   6.9294096e+01   4.8165282e+05
   2.9600000e+00  -1.4107164e-01  -7.6254120e-02  -5.0011715e+01   1.3527180e-01   1.6018840e+01   6.9294096e+01   4.8166113e+05
   2.9700000e+00  -1.7555067e-01  -6.3704518e-02  -5.0011810e+01   1.3589380e-01   1.6018840e+01   6.9294095e+01   4.8166954e+05
   2.9800000e+00  -2.1135713e-01  -5.0671762e-02  -5.0011909e+01   1.3651800e-01   1.6018840e+01   6.9294095e+01   4.8167805e+05
   2.9900000e+00  -2.4776464e-01  -3.7420233e-02  -5.0012010e+01   1.3714441e-01   1.6018840e+01   6.9294095e+01   4.8168665e+05
   3.0000000e+00  -2.8404685e-01  -2.4214311e-02  -5.0012113e+01   1.3777303e-01   1.6018840e+01   6.9294095e+01   4.8169534e+05
   3.0100000e+00  -3.1947740e-01  -1.1318377e-02  -5.0012217e+01   1.3840385e-01   1.6018840e+01   6.9294095e+01   4.8170412e+05
   3.0200000e+00  -3.5338256e-01   1.0223537e-03  -5.0012320e+01   1.3903688e-01   1.6018840e+01   6.9294095e+01   4.8171298e+05
   3.0300000e+00  -3.8563216e-01   1.2760497e-02  -5.0012423e+01   1.3967212e-01   1.6018840e+01   6.9294095e+01   4.8172193e+05
   3.0400000e+00  -4.1641670e-01   2.3965384e-02  -5.0012526e+01   1.4030957e-01   1.6018840e+01   6.9294095e+01   4.8173098e+05
   3.0500000e+00  -4.4593081e-01   3.4707853e-02  -5.0012630e+01   1.4094922e-01   1.6018840e+01   6.9294095e+01   4.8174014e+05
   3.0600000e+00  -4.7436910e-01   4.5058742e-02  -5.0012733e+01   1.4159109e-01   1.6018840e+01   6.9294095e+01   4.8174941e+05
   3.0700000e+00  -5.0192623e-01   5.5088889e-02  -5.0012838e+01   1.4223516e-01   1.6018840e+01   6.9294095e+01   4.8175882e+05
   3.0800000e+00  -5.2879680e-01   6.4869133e-02  -5.0012943e+01   1.4288144e-01   1.6018840e+01   6.9294095e+01   4.8176837e+05
   3.0900000e+00  -5.5517547e-01   7.4470312e-02  -5.0013049e+01   1.4352993e-01   1.6018840e+01   6.9294095e+01   4.8177808e+05
   3.1000000e+00  -5.8125685e-01   8.3963264e-02  -5.0013157e+01   1.4418063e-01   1.6018840e+01   6.9294095e+01   4.8178795e+05
   3.1100000e+00  -6.0723558e-01   9.3418829e-02  -5.0013266e+01   1.4483354e-01   1.6018840e+01   6.9294095e+01   4.8179799e+05
   3.1200000e+00  -6.3330629e-01   1.0290784e-01  -5.0013377e+01   1.4548867e-01   1.6018840e+01   6.9294095e+01   4.8180822e+05
   3.1300000e+00  -6.5966362e-01   1.1250115e-01  -5.0013491e+01   1.4614600e-01   1.6018840e+01   6.9294095e+01   4.8181864e+05
   3.1400000e+00  -6.8646105e-01   1.2225460e-01  -5.0013606e+01   1.4680555e-01   1.6018840e+01   6.9294095e+01   4.8182927e+05
   3.1500000e+00  -7.1368758e-01   1.3216421e-01  -5.0013724e+01   1.4746730e-01   1.6018840e+01   6.9294095e+01   4.8184009e+05
   3.1600000e+00  -7.4129105e-01   1.4221097e-01  -5.0013844e+01   1.4813127e-01   1.6018840e+01   6.9294095e+01   4.8185110e+05
   3.1700000e+00  -7.6921931e-01   1.5237590e-01  -5.0013967e+01   1.4879746e-01   1.6018840e+01   6.9294095e+01   4.8186229e+05
   3.1800000e+00  -7.9742022e-01   1.6264003e-01  -5.0014091e+01   1.4946585e-01   1.6018840e+01   6.9294095e+01   4.8187364e+05
   3.1900000e+00  -8.2584162e-01   1.7298436e-01  -5.0014218e+01   1.5013646e-01   1.6018840e+01   6.9294095e+01   4.8188515e+05
   3.2000000e+00  -8.5443137e-01   1.8338991e-01  -5.0014346e+01   1.5080929e-01   1.6018840e+01   6.9294095e+01   4.8189681e+05
   3.2100000e+00  -8.8313732e-01   1.9383770e-01  -5.0014476e+01   1.5148433e-01   1.6018840e+01   6.9294095e+01   4.8190861e+05
   3.2200000e+00  -9.1190731e-01   2.0430874e-01  -5.0014608e+01   1.5216158e-01   1.6018840e+01   6.9294095e+01   4.8192053e+05
   3.2300000e+00  -9.4068920e-01   2.1478406e-01  -5.0014742e+01   1.5284105e-01   1.6018840e+01   6.9294095e+01   4.8193257e+05
   3.2400000e+00  -9.6943083e-01   2.2524465e-01  -5.0014878e+01   1.5352273e-01   1.6018840e+01   6.9294095e+01   4.8194471e+05
   3.2500000e+00  -9.9808037e-01   2.3567166e-01  -5.0015015e+01   1.5420663e-01   1.6018840e+01   6.9294095e+01   4.8195695e+05
   3.2600000e+00  -1.0266090e+00   2.4605458e-01  -5.0015154e+01   1.5489275e-01   1.6018840e+01   6.9294095e+01   4.8196928e+05
   3.2700000e+00  -1.0550268e+00   2.5639712e-01  -5.0015294e+01   1.5558108e-01   1.6018840e+01   6.9294095e+01   4.8198171e+05
   3.2800000e+00  -1.0833479e+00   2.6670437e-01  -5.0015436e+01   1.5627163e-01   1.6018840e+01   6.9294095e+01   4.8199424e+05
   3.2900000e+00  -1.1115863e+00   2.7698140e-01  -5.0015580e+01   1.5696440e-01   1.6018840e+01   6.9294095e+01   4.8200686e+05
   3.3000000e+00  -1.1397558e+00   2.8723330e-01  -5.0015725e+01   1.5765939e-01   1.6018840e+01   6.9294095e+01   4.8201959e+05
   3.3100000e+00  -1.1678704e+00   2.9746516e-01  -5.0015872e+01   1.5835659e-01   1.6018840e+01   6.9294095e+01   4.8203243e+05
   3.3200000e+00  -1.1959443e+00   3.0768205e-01  -5.0016021e+01   1.5905602e-01   1.6018839e+01   6.9294095e+01   4.8204538e+05
   3.3300000e+00  -1.2239912e+00   3.1788906e-01  -5.0016171e+01   1.5975766e-01   1.6018839e+01   6.9294095e+01   4.8205845e+05
   3.3400000e+00  -1.2520252e+00   3.2809128e-01  -5.0016323e+01   1.6046152e-01   1.6018839e+01   6.9294095e+01   4.8207164e+05
   3.3500000e+00  -1.2800603e+00   3.3829378e-01  -5.0016477e+01   1.6116761e-01   1.6018839e+01   6.9294095e+01   4.8208495e+05
   3.3600000e+00  -1.3081105e+00   3.4850165e-01  -5.0016633e+01   1.6187591e-01   1.6018839e+01   6.9294095e+01   4.8209838e+05
   3.3700000e+00  -1.3361890e+00   3.5871974e-01  -5.0016790e+01   1.6258643e-01   1.6018839e+01   6.9294095e+01   4.8211194e+05
   3.3800000e+00  -1.3642998e+00   3.6894944e-01  -5.0016949e+01   1.6329917e-01   1.6018839e+01   6.9294095e+01   4.8212564e+05
   3.3900000e+00  -1.3924391e+00   3.7918943e-01  -5.0017110e+01   1.6401414e-01   1.6018839e+01   6.9294095e+01   4.8213946e+05
   3.4000000e+00  -1.4206033e+00   3.8943837e-01  -5.0017273e+01   1.6473133e-01   1.6018839e+01   6.9294095e+01   4.8215340e+05
   3.4100000e+00  -1.4487887e+00   3.9969489e-01  -5.0017438e+01   1.6545073e-01   1.6018839e+01   6.9294095e+01   4.8216747e+05
   3.4200000e+00  -1.4769915e+00   4.0995762e-01  -5.0017604e+01   1.6617237e-01   1.6018839e+01   6.9294095e+01   4.8218166e+05
   3.4300000e+00  -1.5052079e+00   4.2022520e-01  -5.0017773e+01   1.6689622e-01   1.6018838e+01   6.9294095e+01   4.8219596e+05
   3.4400000e+00  -1.5334343e+00   4.3049627e-01  -5.0017943e+01   1.6762230e-01   1.6018838e+01   6.9294095e+01   4.8221037e+05
   3.4500000e+00  -1.5616668e+00   4.4076946e-01  -5.0018114e+01   1.6835060e-01   1.6018838e+01   6.9294095e+01   4.8222490e+05
   3.4600000e+00  -1.5899017e+00   4.5104341e-01  -5.0018288e+01   1.6908112e-01   1.6018838e+01   6.9294095e+01   4.8223953e+05
   3.4700000e+00  -1.6181353e+00   4.6131676e-01  -5.0018463e+01   1.6981388e-01   1.6018838e+01   6.9294095e+01   4.8225427e+05
   3.4800000e+00  -1.6463639e+00   4.7158814e-01  -5.0018640e+01   1.7054885e-01   1.6018838e+01   6.9294095e+01   4.8226911e+05
