t[s]		thtr[deg]	psir[deg]	phir[deg]	CA[-]		Clp[-]		Cld[1/rad]	Cmq[1/rad]	Cnr[1/rad]	CNa[1/rad]	CYb[1/rad]	emp[N]		Ixx[kgm2]	Iyy[kgm2]	Izz[kgm2]	Ixy[kgm2]	Ixz[kgm2]	Iyz[kgm2]	Ixxp[kgm2]	Iyyp[kgm2]	Izzp[kgm2]	Ixyp[kgm2]	Ixzp[kgm2]	Iyzp[kgm2]	massa[kg]	pdin[Pa]	U[m/s]		Xcg[m]		Ycg[m]		Zcg[m]		Xcp[m]		Ycp[m]		Zcp[m]		mp[kg/s]	ax_net[m/s2]	ay_net[m/s2]	az_net[m/s2]	altitude[km]	mach[-]		Rec[km]		long[deg]	gcLat[deg]	gdLat[deg]	gravXV[m/s2]	gravYV[m/s2]	gravZV[m/s2]	gravXB[m/s2]	gravYB[m/s2]	gravZB[m/s2]	AoA[deg]	AoAtotal[deg] 	DLR_pitch[deg]	DLR_yaw[deg]	DLR_roll[deg]
  2.5560000e-001  8.1730259e-002  9.7993081e-002 -0.0000000e+000  3.2275621e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  4.8102382e+005  3.8767628e+003  7.6576797e+004  7.6576797e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5594807e+004  8.1374253e+000  3.6531477e+000 -8.0336996e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  3.0828757e+001  0.0000000e+000 -9.2692910e-006  4.6843149e-002  1.0740952e-002  6.3594922e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703512e-002  0.0000000e+000  9.8297319e+000 -9.8297319e+000 -1.0058012e-002 -3.6608169e-003  7.9012288e-002  7.9012288e-002  1.6278943e-009 -1.2760223e-001 -5.0000929e+001
  2.8430000e-001  8.1697606e-002  9.8020481e-002 -0.0000000e+000  3.2275635e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  4.8382374e+005  3.8764184e+003  7.6562277e+004  7.6562277e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5589334e+004  1.1058543e+001  4.2586806e+000 -8.0334413e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  3.1019596e+001  0.0000000e+000 -1.2158574e-005  4.6956670e-002  1.2521350e-002  6.3594923e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703512e-002  0.0000000e+000  9.8297315e+000 -9.8297315e+000 -1.0058011e-002 -3.6608166e-003  7.6247025e-002  7.6247025e-002 -1.9054959e-008 -1.2760223e-001 -5.0001041e+001
  3.1300000e-001  8.1664907e-002  9.8047920e-002 -0.0000000e+000  3.2275651e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  4.8490802e+005  3.8760740e+003  7.6547757e+004  7.6547757e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5583861e+004  1.4452563e+001  4.8685689e+000 -8.0331830e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  3.1100564e+001  0.0000000e+000 -1.5446828e-005  4.7087641e-002  1.4314561e-002  6.3594925e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703511e-002  0.0000000e+000  9.8297311e+000 -9.8297311e+000 -1.0058010e-002 -3.6608163e-003  7.4102920e-002  7.4102920e-002  2.0569014e-008 -1.2760223e-001 -5.0001153e+001
  3.4170000e-001  8.1632254e-002  9.8075320e-002 -0.0000000e+000  3.2275668e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  4.8529669e+005  3.8757296e+003  7.6533237e+004  7.6533237e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5578388e+004  1.8308276e+001  5.4796866e+000 -8.0329247e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  3.1136948e+001  0.0000000e+000 -1.9127413e-005  4.7236135e-002  1.6111395e-002  6.3594926e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703510e-002  0.0000000e+000  9.8297307e+000 -9.8297307e+000 -1.0058009e-002 -3.6608160e-003  7.2418975e-002  7.2418975e-002 -1.1389295e-010 -1.2760224e-001 -5.0001265e+001
  3.7040000e-001  8.1599601e-002  9.8102720e-002 -0.0000000e+000  3.2275688e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  4.8528934e+005  3.8753852e+003  7.6518717e+004  7.6518717e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5572915e+004  2.2624495e+001  6.0915094e+000 -8.0326664e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  3.1147922e+001  0.0000000e+000 -2.3199615e-005  4.7402180e-002  1.7910311e-002  6.3594928e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703509e-002  0.0000000e+000  9.8297302e+000 -9.8297302e+000 -1.0058008e-002 -3.6608156e-003  7.1063750e-002  7.1063750e-002 -2.0796827e-008 -1.2760224e-001 -5.0001377e+001
  3.9910000e-001  8.1566902e-002  9.8130159e-002 -0.0000000e+000  3.2275710e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  4.8523979e+005  3.8750408e+003  7.6504197e+004  7.6504197e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5567442e+004  2.7399095e+001  6.7035897e+000 -8.0324081e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  3.1156172e+001  0.0000000e+000 -2.7662350e-005  4.7585788e-002  1.9709996e-002  6.3594930e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703507e-002  0.0000000e+000  9.8297296e+000 -9.8297296e+000 -1.0058007e-002 -3.6608152e-003  6.9952256e-002  6.9952256e-002  1.8827063e-008 -1.2760224e-001 -5.0001489e+001
  4.2780000e-001  8.1534249e-002  9.8157559e-002 -0.0000000e+000  3.2275734e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  4.8512470e+005  3.8746964e+003  7.6489677e+004  7.6489677e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5561969e+004  3.2631817e+001  7.3158391e+000 -8.0321498e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  3.1160195e+001  0.0000000e+000 -3.2515546e-005  4.7786966e-002  2.1510189e-002  6.3594932e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703506e-002  0.0000000e+000  9.8297290e+000 -9.8297290e+000 -1.0058006e-002 -3.6608147e-003  6.9024188e-002  6.9024188e-002 -1.8559263e-009 -1.2760224e-001 -5.0001601e+001
  4.5650000e-001  8.1501596e-002  9.8184960e-002 -0.0000000e+000  3.2275761e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  4.8500730e+005  3.8743520e+003  7.6475158e+004  7.6475158e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5556495e+004  3.8322458e+001  7.9282032e+000 -8.0318915e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  3.1164046e+001  0.0000000e+000 -3.7759164e-005  4.8005716e-002  2.3310733e-002  6.3594934e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703505e-002  0.0000000e+000  9.8297283e+000 -9.8297283e+000 -1.0058004e-002 -3.6608142e-003  6.8237508e-002  6.8237508e-002 -2.1896177e-008 -1.2760224e-001 -5.0001714e+001
  4.8520000e-001  8.1468897e-002  9.8212399e-002 -0.0000000e+000  3.2275789e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  4.8488417e+005  3.8740076e+003  7.6460638e+004  7.6460638e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5551022e+004  4.4471101e+001  8.5406706e+000 -8.0316332e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  3.1167508e+001  0.0000000e+000 -4.3393300e-005  4.8242043e-002  2.5111594e-002  6.3594936e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703503e-002  0.0000000e+000  9.8297276e+000 -9.8297276e+000 -1.0058003e-002 -3.6608136e-003  6.7561855e-002  6.7561855e-002  1.7727625e-008 -1.2760225e-001 -5.0001826e+001
  5.1390000e-001  8.1436245e-002  9.8239799e-002 -0.0000000e+000  3.2275820e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  4.8476217e+005  3.8736632e+003  7.6446118e+004  7.6446118e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5545549e+004  5.1077873e+001  9.1532376e+000 -8.0313749e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  3.1171020e+001  0.0000000e+000 -4.9418057e-005  4.8495949e-002  2.6912763e-002  6.3594939e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703501e-002  0.0000000e+000  9.8297268e+000 -9.8297268e+000 -1.0058001e-002 -3.6608131e-003  6.6974928e-002  6.6974928e-002 -3.7215183e-009 -1.2760225e-001 -5.0001938e+001
  5.4260000e-001  8.1403592e-002  9.8267200e-002 -0.0000000e+000  3.2275852e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  4.8464147e+005  3.8733188e+003  7.6431598e+004  7.6431598e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5540076e+004  5.8142961e+001  9.7659068e+000 -8.0311166e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  3.1174593e+001  0.0000000e+000 -5.5833554e-005  4.8767437e-002  2.8714248e-002  6.3594941e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703500e-002  0.0000000e+000  9.8297260e+000 -9.8297260e+000 -1.0058000e-002 -3.6608124e-003  6.6459972e-002  6.6459972e-002 -2.3761863e-008 -1.2760225e-001 -5.0002050e+001
  5.7130000e-001  8.1370893e-002  9.8294639e-002 -0.0000000e+000  3.2275887e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  4.8452119e+005  3.8729744e+003  7.6417078e+004  7.6417078e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5534603e+004  6.5666526e+001  1.0378679e+001 -8.0308583e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  3.1178172e+001  0.0000000e+000 -6.2639885e-005  4.9056510e-002  3.0516052e-002  6.3594944e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703498e-002  0.0000000e+000  9.8297251e+000 -9.8297251e+000 -1.0057998e-002 -3.6608118e-003  6.6004198e-002  6.6004198e-002  1.5861847e-008 -1.2760225e-001 -5.0002162e+001
  6.0000000e-001  8.1338241e-002  9.8322040e-002 -0.0000000e+000  3.2275924e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  4.8440122e+005  3.8726300e+003  7.6402558e+004  7.6402558e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5529130e+004  7.3648726e+001  1.0991553e+001 -8.0306000e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  3.1181748e+001  0.0000000e+000 -6.9837124e-005  4.9363171e-002  3.2318177e-002  6.3594947e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703496e-002  0.0000000e+000  9.8297241e+000 -9.8297241e+000 -1.0057996e-002 -3.6608111e-003  6.5597664e-002  6.5597664e-002 -4.9446321e-009 -1.2760226e-001 -5.0002274e+001
  6.2870000e-001  8.1305588e-002  9.8349441e-002 -0.0000000e+000  3.2275962e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  4.8428759e+005  3.8722856e+003  7.6388038e+004  7.6388038e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5523657e+004  8.2089761e+001  1.1604534e+001 -8.0303417e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  3.1185711e+001  0.0000000e+000 -7.7425354e-005  4.9687423e-002  3.4120633e-002  6.3594951e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703493e-002  0.0000000e+000  9.8297231e+000 -9.8297231e+000 -1.0057994e-002 -3.6608103e-003  6.5232510e-002  6.5232510e-002 -2.4985075e-008 -1.2760226e-001 -5.0002386e+001
  6.5740000e-001  8.1272890e-002  9.8376880e-002 -0.0000000e+000  3.2276004e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  4.8417635e+005  3.8719412e+003  7.6373518e+004  7.6373518e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5518184e+004  9.0989948e+001  1.2217633e+001 -8.0300834e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  3.1189805e+001  0.0000000e+000 -8.5404695e-005  5.0029269e-002  3.5923456e-002  6.3594954e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703491e-002  0.0000000e+000  9.8297221e+000 -9.8297221e+000 -1.0057992e-002 -3.6608095e-003  6.4902410e-002  6.4902410e-002  1.3872466e-008 -1.2760226e-001 -5.0002498e+001
  6.8610000e-001  8.1240238e-002  9.8404281e-002 -0.0000000e+000  3.2276047e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  4.8406960e+005  3.8715968e+003  7.6358998e+004  7.6358998e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5512711e+004  1.0034951e+002  1.2830852e+001 -8.0298251e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  3.1194168e+001  0.0000000e+000 -9.3775211e-005  5.0388713e-002  3.7726654e-002  6.3594958e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703489e-002  0.0000000e+000  9.8297210e+000 -9.8297210e+000 -1.0057989e-002 -3.6608087e-003  6.4602286e-002  6.4602286e-002 -6.9341188e-009 -1.2760227e-001 -5.0002611e+001
  7.1480000e-001  8.1207585e-002  9.8431682e-002 -0.0000000e+000  3.2276092e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  4.8396378e+005  3.8712524e+003  7.6344478e+004  7.6344478e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5507238e+004  1.1016872e+002  1.3444197e+001 -8.0295668e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  3.1198569e+001  0.0000000e+000 -1.0253697e-004  5.0765758e-002  3.9530247e-002  6.3594961e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703486e-002  0.0000000e+000  9.8297198e+000 -9.8297198e+000 -1.0057987e-002 -3.6608078e-003  6.4327973e-002  6.4327973e-002 -2.6974664e-008 -1.2760227e-001 -5.0002723e+001
  7.4350000e-001  8.1174887e-002  9.8459121e-002 -0.0000000e+000  3.2276139e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  4.8386289e+005  3.8709080e+003  7.6329958e+004  7.6329958e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5501765e+004  1.2044783e+002  1.4057673e+001 -8.0293085e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  3.1203268e+001  0.0000000e+000 -1.1169001e-004  5.1160407e-002  4.1334247e-002  6.3594965e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703483e-002  0.0000000e+000  9.8297186e+000 -9.8297186e+000 -1.0057984e-002 -3.6608069e-003  6.4076041e-002  6.4076041e-002  1.1882772e-008 -1.2760228e-001 -5.0002835e+001
  7.7220000e-001  8.1142235e-002  9.8486522e-002 -0.0000000e+000  3.2276189e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  4.8376252e+005  3.8705636e+003  7.6315439e+004  7.6315439e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5496291e+004  1.3118710e+002  1.4671285e+001 -8.0290502e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  3.1207978e+001  0.0000000e+000 -1.2123438e-004  5.1572666e-002  4.3138670e-002  6.3594969e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703481e-002  0.0000000e+000  9.8297173e+000 -9.8297173e+000 -1.0057982e-002 -3.6608060e-003  6.3843628e-002  6.3843628e-002 -8.9239206e-009 -1.2760228e-001 -5.0002947e+001
  8.0090000e-001  8.1109583e-002  9.8513923e-002 -0.0000000e+000  3.2276240e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  4.8366717e+005  3.8702192e+003  7.6300919e+004  7.6300919e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5490818e+004  1.4238683e+002  1.5285035e+001 -8.0287919e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  3.1212992e+001  0.0000000e+000 -1.3117010e-004  5.2002536e-002  4.4943528e-002  6.3594974e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703478e-002  0.0000000e+000  9.8297160e+000 -9.8297160e+000 -1.0057979e-002 -3.6608050e-003  6.3628332e-002  6.3628332e-002 -2.9730651e-008 -1.2760228e-001 -5.0003059e+001
  8.2960000e-001  8.1076885e-002  9.8541363e-002 -0.0000000e+000  3.2276294e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  4.8357205e+005  3.8698748e+003  7.6286399e+004  7.6286399e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5485345e+004  1.5404728e+002  1.5898930e+001 -8.0285336e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  3.1218000e+001  0.0000000e+000 -1.4149719e-004  5.2450024e-002  4.6748836e-002  6.3594978e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703475e-002  0.0000000e+000  9.8297146e+000 -9.8297146e+000 -1.0057976e-002 -3.6608040e-003  6.3428124e-002  6.3428124e-002  9.7694233e-009 -1.2760229e-001 -5.0003171e+001
  8.5830000e-001  8.1044232e-002  9.8568764e-002 -0.0000000e+000  3.2276350e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  4.8347830e+005  3.8695304e+003  7.6271879e+004  7.6271879e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5479872e+004  1.6616868e+002  1.6512969e+001 -8.0282753e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  3.1223076e+001  0.0000000e+000 -1.5221561e-004  5.2915132e-002  4.8554598e-002  6.3594983e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703472e-002  0.0000000e+000  9.8297132e+000 -9.8297132e+000 -1.0057973e-002 -3.6608029e-003  6.3241286e-002  6.3241286e-002 -1.0271301e-008 -1.2760229e-001 -5.0003283e+001
  8.8700000e-001  8.1011535e-002  9.8596204e-002 -0.0000000e+000  3.2276408e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  4.8338548e+005  3.8691860e+003  7.6257359e+004  7.6257359e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0592000e+002 -5.0592000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5474399e+004  1.7875125e+002  1.7127155e+001 -8.0280170e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9070000e+002  3.1228192e+001  0.0000000e+000 -1.6332533e-004  5.3397865e-002  5.0360817e-002  6.3594988e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703468e-002  0.0000000e+000  9.8297117e+000 -9.8297117e+000 -1.0057970e-002 -3.6608018e-003  6.3066347e-002  6.3066347e-002  2.8462612e-008 -1.2760230e-001 -5.0003395e+001
  9.1570000e-001  8.0978883e-002  9.8623605e-002 -0.0000000e+000  3.2276468e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  4.8329838e+005  3.8688416e+003  7.6242839e+004  7.6242839e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.0803479e+002 -5.0803479e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5468926e+004  1.9179534e+002  1.7741492e+001 -8.0277587e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9237990e+002  3.1233657e+001  0.0000000e+000 -1.7482633e-004  5.3898227e-002  5.2167515e-002  6.3594993e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703465e-002  0.0000000e+000  9.8297101e+000 -9.8297101e+000 -1.0057967e-002 -3.6608006e-003  6.2902020e-002  6.2902020e-002  7.6557281e-009 -1.2760230e-001 -5.0003508e+001
  9.4440000e-001  8.0946231e-002  9.8651007e-002 -0.0000000e+000  3.2276530e-001  2.6302000e+000  1.3854000e+000  3.4502190e+002  3.4502190e+002  5.5055500e+000  5.5055500e+000  4.8321221e+005  3.8684972e+003  7.6228319e+004  7.6228319e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.2000000e+001 -5.1190068e+002 -5.1190068e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5463453e+004  2.0530125e+002  1.8355987e+001 -8.0275004e+000  0.0000000e+000  0.0000000e+000 -8.3206000e+000  0.0000000e+000  0.0000000e+000  1.9545080e+002  3.1239162e+001  0.0000000e+000 -1.8671859e-004  5.4416223e-002  5.3974705e-002  6.3594998e+003  1.6018840e+001  6.9166496e+001  6.9294098e+001 -1.0703462e-002  0.0000000e+000  9.8297085e+000 -9.8297085e+000 -1.0057964e-002 -3.6607994e-003  6.2747195e-002  6.2747195e-002 -1.2508454e-008 -1.2760231e-001 -5.0003620e+001
